Lead I,Lead II,Lead III
1.2010916037652242,-2.53921804,-3.740408008
1.2113326460662739,-2.589616754,-3.801062996
1.2065297352548432,-2.575714459,-3.78231293
1.2000954857969934,-2.498834794,-3.699021473
1.2041175388469745,-2.473138184,-3.677342657
1.2022711413622384,-2.477235691,-3.679533955
1.2033112074199634,-2.492994424,-3.696343134
1.2195664880360562,-2.504728781,-3.724388374
1.2116218247374568,-2.517245436,-3.728975769
1.1540470915399867,-2.555882733,-3.710002094
1.140256293116274,-2.545204195,-3.685524949
1.168226186,-2.495897333,-3.664226575
1.2058526173755952,-2.448511524,-3.654457695
1.2135776382971943,-2.436645923,-3.650282565
1.216815958258768,-2.463990078,-3.680887887
1.216167989574548,-2.47649979,-3.692727725
1.1934225679708073,-2.466859132,-3.660356023
1.1713791029511214,-2.526271244,-3.697746779
1.1552981969514113,-2.586883374,-3.742278243
1.1594233237491725,-2.549701741,-3.70920349
1.173166696500502,-2.503494405,-3.676742808
1.1957404475510367,-2.476931068,-3.672780215
1.194846088256481,-2.463222003,-3.658196346
1.1764475017890363,-2.460920235,-3.637465117
1.181827308999343,-2.488525828,-3.670453457
1.1916079523793035,-2.520180356,-3.711872306
1.1744996902750409,-2.529574368,-3.70411787
1.1577905204625416,-2.515843095,-3.673737085
1.152505999546689,-2.489030599,-3.6416412
1.1289496276540096,-2.450091635,-3.579083569
1.1288772083620506,-2.430867054,-3.559815281
1.1543311779364804,-2.428820477,-3.58323403
1.1696721601093503,-2.463724854,-3.633483519
1.1646908749634801,-2.498604772,-3.663390487
1.160051845790066,-2.503824375,-3.663951718
1.1656933655264519,-2.507237334,-3.672989996
1.1660347800717337,-2.507021039,-3.673113187
